city,Jan-24,Jan-25,Jan-26,Jan-27,Jan-28,Jan-29,Jan-30,Jan-31,2-Jan,2-Feb,2-Mar,2-Apr,2-May,2-Jun,2-Jul,2-Aug,2-Sep,2-Oct,2-Nov,2-Dec,Feb-13,Feb-14,Feb-15,Feb-16,Feb-17,Feb-18,Feb-19,Feb-20,Feb-21,Feb-22,Feb-23,Feb-24,Feb-25,Feb-26,Feb-27,Feb-28,Feb-29,3-Jan,3-Feb,3-Mar,3-Apr,3-May,3-Jun,3-Jul,3-Aug,3-Sep,3-Oct,3-Nov,3-Dec,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Mar-19,Mar-20,Mar-21,Mar-22,Mar-23,Mar-24,Mar-25,Mar-26,Mar-27,Mar-28,Mar-29,Mar-30,Mar-31,4-Jan,4-Feb,4-Mar,4-Apr,4-May,4-Jun,4-Jul,4-Aug,4-Sep,4-Oct,4-Nov,4-Dec,Apr-13,Apr-14,Apr-15,Apr-16,Apr-17,Apr-18,Apr-19,Apr-20,Apr-21,Apr-22,Apr-23,Apr-24,Apr-25,Apr-26,Apr-27,Apr-28,Apr-29,Apr-30,5-Jan,5-Feb,5-Mar,5-Apr,5-May,5-Jun,5-Jul,Latitude,Longitude
Shijingshan District,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.666666667,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,39.9046102,116.216797
Shiyan,0,0,0,0,0,0,0,0,0,0.111111111,1.833333333,4.769230769,9,14.08333333,24.36363636,34.93333333,40.875,46,60.75,71.5,80.71428571,89,100.6666667,116,124,144,162.4615385,187,211.1428571,233,263,284.3333333,315.75,344.125,372,389,421,437,453,483,498,527.2,535.3333333,553,571,588,596,601.3333333,614,626,629,629.5,632.6666667,636.6666667,643.25,655,661,663,663,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,32.6420675,110.7782466
Shizuishan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.9868531,106.3771974
Shuangyashan,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,1,1,1,1,1,1,1,1,1,1,1,2.5,4,7,8.6,13.5,18.57142857,19.83333333,20,22,26.33333333,29,30.5,36,36,38.5,39,39,40,40,40.5,41,45,46,46,47,47,47,48,48,48,48,48,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,46.522721,132.645516
Shunyi District,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,40.1583306,116.7201145
Shuozhou,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,1.25,1,2,2,2,2,2,2,2,2,3,3,3,3,3.333333333,5,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39.3307915,112.4235469
Siping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1.8,2,2,2,4,4,4,4,7,8,8.25,9,9,9.333333333,11,11,11,11,11,12.5,12.5,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,43.1669821,124.364739
Songjiang District,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,5.333333333,6,7,7,7,9,10.5,11,11,11,11,11.5,12,12,12,12,12,12,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,31.02959325,121.2108375
Songyuan,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,45.1335025,124.8165152
Suihua,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.285714286,0.428571429,1,1,4.333333333,3,3,3,6.2,9.6,12.83333333,13.75,15.71428571,17.5,19.6,25,28.57142857,29,29,33,35,35,35,35,35,35,35,35,37,37,37,37,38,40,40,40,41,41,41,41,42,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,46.6520483,126.9607485
Suining,0,0,0,0,0,0,0,0,0,0,0,1,1,1.666666667,1.833333333,2,2,2,2,3.666666667,4,4,4,4,6,9,9.75,10,10,10,10,10,10,12,14.6,15,15,15,15,15,15,15,15,15,15,15,16.28571429,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,33.8963659,117.945284
Suizhou,0,0,0,0,0,0,0,0,0,3,3,3,9,9,9,23,23,23,26,55.16666667,61.14285714,72,96,113,134.6,198,249.6923077,308.8333333,386,430.3333333,490.1428571,533.3333333,601,645.625,693,740,797,827.4,855,886,915,975,998.3333333,1048,1077,1104,1126,1142.666667,1167,1181,1192,1202.5,1218.333333,1221,1221.75,1226,1236,1242,1252,1253,1258,1260,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,31.6921655,113.375823
Suqian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,5,6,6,6,6.4,7,7,7,7,7,7.75,8,8.5,9,11,11,11,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,33.9564492,118.2945375
Suzhou,0,0.25,0.6,0.833333333,0.5,0.142857143,0.5,1.333333333,0.666666667,0.833333333,1.285714286,1.5,1.642857143,1.846153846,2.222222222,2,4.692307692,7.75,8,10.63636364,11.07142857,13.88888889,16.5,20.14285714,22.85714286,23,27.16666667,28.21428571,31.75,35.5,36.55555556,44.375,34.6,43.9,42.42857143,49.8,53.33333333,52.8,47.8,52,57.2,62.5,63.66666667,78,64.4,84,85,85,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,41,87,87,87,87,87,87,87,87,87,87,87,87,87,87,64,64,64,64,64,87,87,87,87,87,87,87,87,87,31.3016935,120.5810725
Tacheng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7449118,82.9746685
Tai'an,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2.285714286,4,4,4.333333333,5,5.6,6,6,9.5,11.6,18.25,21,21.8,22,22.75,23,25.6,29,30,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,36.2002968,117.0809316
Taiyuan,0,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,6,6,7,8.333333333,11,12,12,14,13,14,15.33333333,18,18,19,19.5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,37.8561856,112.5561744
Taizhou,0,0,0.2,0.2,0.2,0.2,0.2,0.5,0.875,3.8,5.714285714,6.285714286,6,5.333333333,12.05263158,17.57142857,17.69230769,22.63636364,26.66666667,22,33.58333333,36.08333333,36.6,39.125,48.83333333,43.15384615,50.625,48,48.71428571,64.4,70.36363636,46.57142857,80.5,63.9,75.875,79.75,83.33333333,77.42857143,89.42857143,87,71.6,89.28571429,92.6,68.66666667,86.5,97.8,107.7777778,145,73.33333333,37,146,91.5,146,146,146,146,146,146,91.5,91.5,91.5,91.5,91.5,109.6666667,146,91.5,91.5,91.5,91.5,91.5,73.33333333,146,91.5,146,146,146,146,37,91.5,91.5,146,91.5,109.6666667,109.6666667,91.5,91.5,146,146,91.5,91.5,146,91.5,91.5,146,146,146,91.5,91.5,91.5,146,146,146,146,146,37,32.4614944,119.913445
Tangshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,2,2,2,2.333333333,2.8,3.5,4,7,9,9.4,11.6,12.6,14,17.5,19.33333333,20,25.25,27.75,33,38,40.5,42,46.5,50,50.33333333,52,54,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,39.6295799,118.1739275
Tianmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916666667,1,1,1.5625,10,12,12,12.85714286,21,21,27,36.6,55,71.61538462,133,165,190.6666667,227.1428571,249.3333333,282,285.5,307,332,362,369.2,385.6666667,408.75,417.5,435,439.6666667,451,457,461,471,472.3333333,474,476,476,476.5,477,477,477.75,479,479,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,30.6635516,113.1616191
Tianshui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,1,1,6,6,6,9,9,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,34.5797531,105.7062921
Tieling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,2.5,4,4,4.5,4.5,5,5.333333333,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,42.2895233,123.8394899
Tongchuan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1.666666667,3.428571429,4,4,4,4,4,4,4,4,4,4,5.333333333,6,6,6,6,6,6,6,6,6,6,6,6.75,6.75,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,34.9034852,108.9461781
Tonghua,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1.333333333,2,2,2,2,2.333333333,3,3,3,3,3,3,4.5,4.5,4.5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,41.7225544,125.9170455
Tongliang District,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25,2,3,3,3,4,4,4,4,4,4,4,4,4,7,7,7,7,8,8,8,8,8,8,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,29.814166,106.02909
Tongliao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1.5,2,2,2.25,3.5,4,4,4.666666667,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,43.6392011,122.2497308
Tongling,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1.428571429,2.75,6.333333333,7,7,7,8.2,9.666666667,10,10,10,10.66666667,11.88888889,12,12,12.25,13,14.6,17,19,22,25,27,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30.9345628,117.8089039
Tongnan District,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,2,2,2,2,2,4,5,5,6,7,7,7,7,7,8,10,10,11,11,11,12,14,14,14,15,15,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,30.1499356,105.7943237
Tongren,0,0,0,0,0,0,0,0.25,0.25,1,1,1,1.166666667,2,2,2,2,3.5,5,5,5,6,6.4,7,8.2,9,9,9,9.5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,27.7223474,109.1838348
Tongzhou District,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39.8115124,116.7284705
Turpan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,42.9400252,89.1840477
Ulanqab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,1.25,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,40.9902685,113.1315646
Urumqi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2.5,3.5,4,4,7,10,10,10,11.5,13,13,13,14,15.6,17,19,21,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,43.419754,87.319461
Wanning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,1.4,3,3,3.666666667,4,9,9,9,9,9,9,11,11,11,12,12,12,12,12,12.5,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,18.837778,110.2875
Wansheng District,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.0917773,103.6170778
Weifang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.714285714,4.142857143,4.875,6,7.555555556,9,10,14,14,15,16.6,17,21.2,22,23.2,24,24,25.2,29,29,30.33333333,31,33,33.66666667,35.33333333,40,40.75,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,36.7071591,119.1557441
Weihai,0,0,0,0,0,0,0,0,0,1.142857143,2,2,2,5,5,5,8,8,8,8.428571429,9,9,9,9,9,9.555555556,10,12.5,16.8,20.5,21,23.2,26.2,27,27,28,29,31.8,33.33333333,34,34,34,35,35,35,35,35.33333333,36,36.5,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37.5120997,122.1152599
Weinan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,1.333333333,2.25,3,3.666666667,4,4,4,6,7.25,8.285714286,9,9,9,9,9,9.75,9.75,11.5,13,13,13,13,13,13,13.5,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,34.5037437,109.4572848
Wenchang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19.5452604,110.7932208
Wenshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,24.989786,121.570458
Wenzhou,0.4,1,0.666666667,1,2,3,3,7,7.75,11.25,16,22.5,28,33.33333333,38.64285714,59.5,72,84,100.5,110.8,128.5714286,147.4285714,161.4,172.25,185,198.8333333,210.8888889,233.6666667,252.6666667,272,285.1428571,299,309.6666667,331.8,372,392.4,411.75,439.5,450.6,460,472,479.5,483.6666667,487,488.3333333,492.3333333,495.5,499,501,501,501,501,502.3333333,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,27.9958689,120.6915792
Wuhai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,39.6540161,106.7879045
Wuhan,12.64285714,31.88888889,38.66666667,41.81818182,44.66666667,49.14285714,54.42857143,89.66666667,105.3076923,162.6666667,228,287.9230769,371.4,438.5,535.5909091,720.8666667,877.1875,1045.8,1232.75,1379,1844.428571,2094.857143,2523.5,2922.5,3362.6,4229.25,4909.153846,5520,6240.428571,7045.666667,8058.428571,8696.333333,10352.25,11639.375,13391.625,15826,17578.16667,19358.2,20703.33333,22635.75,24890,26371,27070,28527.66667,29874.83333,30971.33333,31911.57143,32712.33333,34094.66667,35197,36462.5,37053.5,38400.33333,38957.33333,39839.25,40765.5,41389.33333,41891.5,42354.5,42788,43214,43686.5,44068,44591,44951,45420.5,45734.66667,46002,46175,46320,46461,46611,46794,46863,46922,46991,47036,47085,47112,47129,47186,47211,47250,47283,46817.5,46342,46355,46359,46362,46367,46395,46417,46441,46452,46464,46464,46464,46464,46464,46464,46464,46464,46464,46464,46464,30.5951051,114.2999353
Wuhu,0,0,0,0,0,0,0,0,0,0.5,1,1,1.428571429,2,2.5,3,3,3,3.666666667,4,4.444444444,7.25,9.285714286,12.33333333,13,16.11111111,17,20.42857143,22.25,25,26.6,27,27.75,28,29,30,31,31,31.66666667,33,33,33,33,33,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,31.3536127,118.4277477
Wuqing District,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,39.4118806,117.084876
Wuxi,0,0,0,0,0,0,0,0,0,0,0.666666667,1,1,1,1,2.5,3,3,4,6.5,8.6,11.4,16.8,18,19,21,26.14285714,34.71428571,36.5,37,39,41,41,42,45.66666667,47.33333333,48,49,49,50,50,52,52,52,52,52,52,52,53,54,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,31.5776264,120.2951311
Wuzhong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,6,6,6,6,6,6,9,9,9,12,12,19,19.5,22,25,25.5,25.5,26.5,26.5,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,37.9822616,106.1961109
Wuzhou,0,0,0,0,0.5,1,1,1,1,1,1.333333333,2,2,2,2,2,3,3,4.333333333,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,23.478767,111.277099
Xi'an,0,0,0,0,0,0,0,0,0,0,0,1.333333333,2.75,5,7.666666667,9.285714286,10,10,11,13.5,15.83333333,19,22.83333333,29.66666667,34,37.6,42.33333333,44.75,54.33333333,67.25,76.42857143,82.5,88.85714286,93.33333333,94.5,97,99,101,103.25,103.25,104,106,108,108,108,108,108,110,110,110,110,110,110,111.5,114,114,114,114,114,114,114,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,34.3468421,108.9365887
Xiamen,0,0,0,0,0,0,0,0,0,0,0,0,0.125,1,1.166666667,2,2,2.666666667,3,3.8,4,4,4.166666667,5.666666667,7.5,9,9.833333333,10,14.66666667,17,18.5,21,26,28.5,30.66666667,33,34,34,34,34,34.66666667,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,24.4758496,118.0746834
Xiangtan,0,0,0,0,0,0,0,0,0,0.75,3,3,4,5,7,7.352941176,10.375,11,11,11,11.875,12,14,14,15,16,17,17,17,19,21,25,26,29,29,33,33,34,34.4,35,35,35.75,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,27.8339927,112.935675
